,movieId,title,genres
6011,37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
6012,37844,Roll Bounce (2005),Comedy|Drama|Romance
6013,37853,Into the Blue (2005),Action|Adventure|Crime|Thriller
6014,37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy
6015,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
6016,38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
6017,38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama
6018,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance
6019,38164,"All This, and Heaven Too (1940)",Drama|Romance
6020,38198,Darwin's Nightmare (2004),Documentary
6021,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
6022,38304,No Direction Home: Bob Dylan (2005),Documentary
6023,38388,Goal! The Dream Begins (Goal!) (2005),Drama
6024,38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller
6025,38798,In Her Shoes (2005),Comedy|Drama
6026,38886,"Squid and the Whale, The (2005)",Comedy|Drama
6027,38992,Two for the Money (2005),Drama
6028,39183,Brokeback Mountain (2005),Drama|Romance
6029,39231,Elizabethtown (2005),Comedy|Drama|Romance
6030,39234,North Country (2005),Drama
6031,39292,"Good Night, and Good Luck. (2005)",Crime|Drama
6032,39307,Dreamer: Inspired by a True Story (2005),Children|Drama
6033,39381,"Proposition, The (2005)",Crime|Drama|Western
6034,39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller
6035,39414,Shopgirl (2005),Comedy|Drama|Romance
6036,39427,Stay (2005),Thriller
6037,39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western
6038,39444,"Weather Man, The (2005)",Comedy|Drama
6039,39446,Saw II (2005),Horror|Thriller
6040,39449,Prime (2005),Comedy|Drama|Romance
6041,39516,Don't Move (Non ti muovere) (2004),Drama
6042,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy
6043,39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror
6044,39869,Manderlay (2005),Drama
6045,40148,Revolver (2005),Crime|Drama|Thriller
6046,40278,Jarhead (2005),Action|Drama|War
6047,40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
6048,40412,Dead Man's Shoes (2004),Crime|Thriller
6049,40414,Joyeux Noël (Merry Christmas) (2005),Drama|War
6050,40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller
6051,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama
6052,40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama
6053,40581,Just Friends (2005),Comedy|Romance
6054,40583,Syriana (2005),Drama|Thriller
6055,40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama
6056,40614,Derailed (2005),Drama|Thriller
6057,40617,Creep (2004),Horror|Thriller
6058,40629,Pride & Prejudice (2005),Drama|Romance
6059,40697,Babylon 5,Sci-Fi
6060,40723,Wolf Creek (2005),Crime|Horror|Thriller
6061,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
6062,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
6063,40819,Walk the Line (2005),Drama|Musical|Romance
6064,40826,Rent (2005),Drama|Musical|Romance
6065,40851,Zathura (2005),Action|Adventure|Children|Fantasy
6066,40870,C.R.A.Z.Y. (2005),Drama
6067,40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical
6068,40955,Breakfast on Pluto (2005),Comedy|Drama
6069,40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller
6070,40962,"Yours, Mine and Ours (2005)",Comedy|Romance
6071,40966,"Libertine, The (2004)",Drama
6072,41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller
6073,41285,Match Point (2005),Crime|Drama|Romance
6074,41527,Paradise Now (2005),Crime|Drama|Thriller|War
6075,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
6076,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
6077,41571,Memoirs of a Geisha (2005),Drama|Romance
6078,41573,"Family Stone, The (2005)",Comedy|Drama|Romance
6079,41617,Havoc (2005),Crime|Drama|Romance
6080,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama
6081,41712,"Room for Romeo Brass, A (1999)",Comedy|Drama
6082,41716,"Matador, The (2005)",Comedy|Drama|Thriller
6083,41724,Wal-Mart: The High Cost of Low Price (2005),Documentary
6084,41769,Mozart and the Whale (2005),Comedy|Drama|Romance
6085,41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War
6086,41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama
6087,41997,Munich (2005),Action|Crime|Drama|Thriller
6088,42002,"Producers, The (2005)",Comedy|Musical
6089,42004,Transamerica (2005),Adventure|Comedy|Drama
6090,42007,Rumor Has It... (2005),Comedy|Drama|Romance
6091,42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy
6092,42011,Fun with Dick and Jane (2005),Comedy|Crime
6093,42013,"Ringer, The (2005)",Comedy
6094,42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
6095,42018,Mrs. Henderson Presents (2005),Comedy|Drama
6096,42176,"Ear, The (Ucho) (1970)",Drama|Thriller
6097,42191,Luxo Jr. (1986),Animation|Children
6098,42285,"Dentist, The (1996)",Horror|Thriller
6099,42418,"New World, The (2005)",Adventure|Drama|Romance
6100,42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi
6101,42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
6102,42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
6103,42602,"Boys of Baraka, The (2005)",Documentary
6104,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
6105,42638,Grand Theft Parsons (2003),Comedy|Drama
6106,42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
6107,42723,Hostel (2005),Horror
6108,42725,Grandma's Boy (2006),Comedy
6109,42728,Tristan & Isolde (2006),Drama|Romance
6110,42730,Glory Road (2006),Drama
6111,42732,Last Holiday (2006),Comedy
6112,42734,Hoodwinked! (2005),Animation|Children|Comedy
6113,42738,Underworld: Evolution (2006),Action|Fantasy|Horror
6114,42740,Looking for Comedy in the Muslim World (2005),Comedy
6115,42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy
6116,42943,Revolution (1985),Adventure|Drama|War
6117,42946,Project A ('A' gai waak) (1983),Action|Comedy
6118,43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy
6119,43333,Water (2005),Drama|Romance
6120,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
6121,43396,"World's Fastest Indian, The (2005)",Drama
6122,43419,Bandidas (2006),Action|Comedy|Crime|Western
6123,43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama
6124,43549,Helter Skelter (2004),Action|Crime|Drama|Horror
6125,43556,Annapolis (2006),Drama
6126,43558,Big Momma's House 2 (2006),Action|Comedy|Crime
6127,43560,Nanny McPhee (2005),Children|Comedy|Fantasy
6128,43677,"Tuskegee Airmen, The (1995)",Drama|War
6129,43679,Final Destination 3 (2006),Horror|Mystery|Thriller
6130,43684,Something New (2006),Comedy|Drama|Romance
6131,43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary
6132,43744,Imagine Me & You (2005),Comedy|Drama|Romance
6133,43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime
6134,43869,Curious George (2006),Adventure|Animation|Children|Comedy
6135,43871,Firewall (2006),Crime|Drama|Thriller
6136,43904,When a Stranger Calls (2006),Horror|Thriller
6137,43908,London (2005),Drama
6138,43912,Freedomland (2006),Crime|Drama
6139,43914,Winter Passing (2005),Drama
6140,43917,Eight Below (2006),Action|Adventure|Drama|Romance
6141,43919,Date Movie (2006),Comedy|Romance
6142,43921,Running Scared (2006),Action|Crime|Thriller
6143,43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
6144,43930,Just My Luck (2006),Comedy|Romance
6145,43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
6146,43936,16 Blocks (2006),Crime|Thriller
6147,44004,Failure to Launch (2006),Comedy|Romance
6148,44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi
6149,44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
6150,44189,Ask the Dust (2006),Drama|Romance
6151,44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
6152,44193,She's the Man (2006),Comedy|Romance
6153,44195,Thank You for Smoking (2006),Comedy|Drama
6154,44197,Find Me Guilty (2006),Comedy|Crime|Drama
6155,44199,Inside Man (2006),Crime|Drama|Thriller
6156,44204,Tsotsi (2005),Crime|Drama
6157,44225,Aquamarine (2006),Children|Comedy|Fantasy
6158,44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror
6159,44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror
6160,44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi
6161,44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama
6162,44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
6163,44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy
6164,44511,Unknown White Male (2005),Documentary
6165,44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
6166,44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery
6167,44613,Take the Lead (2006),Drama
6168,44633,"Devil and Daniel Johnston, The (2005)",Documentary
6169,44657,Mouchette (1967),Drama
6170,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
6171,44694,Volver (2006),Comedy|Drama
6172,44709,Akeelah and the Bee (2006),Drama
6173,44719,Brainstorm (2001),Drama
6174,44731,Stay Alive (2006),Horror|Sci-Fi|Thriller
6175,44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
6176,44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
6177,44773,"Dead Hate the Living!, The (2000)",Comedy|Horror
6178,44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi
6179,44788,This Film Is Not Yet Rated (2006),Documentary
6180,44828,Slither (2006),Comedy|Horror|Sci-Fi
6181,44840,"Benchwarmers, The (2006)",Comedy
6182,44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller
6183,44851,Go for Zucker! (Alles auf Zucker!) (2004),Comedy
6184,44864,Friends with Money (2006),Comedy|Drama|Romance
6185,44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical
6186,44929,Candy (2006),Drama|Romance
6187,44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama
6188,44937,"Child, The (L'enfant) (2005)",Crime|Drama
6189,44943,9/11 (2002),Documentary
6190,44972,Scary Movie 4 (2006),Comedy|Horror
6191,44974,Hard Candy (2005),Drama|Thriller
6192,45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical
6193,45062,"Sentinel, The (2006)",Crime|Drama|Thriller
6194,45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy
6195,45081,Silent Hill (2006),Fantasy|Horror|Thriller
6196,45106,American Dreamz (2006),Comedy|Drama
6197,45175,Kinky Boots (2005),Comedy|Drama
6198,45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller
6199,45186,Mission: Impossible III (2006),Action|Adventure|Thriller
6200,45208,RV (2006),Adventure|Children|Comedy
6201,45210,United 93 (2006),Crime|Drama
6202,45221,Stick It (2006),Comedy
6203,45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
6204,45382,Down in the Valley (2005),Drama|Romance
6205,45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
6206,45440,Art School Confidential (2006),Comedy|Drama
6207,45442,Poseidon (2006),Action|Adventure|Thriller|IMAX
6208,45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
6209,45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
6210,45501,"Break-Up, The (2006)",Comedy|Drama|Romance
6211,45503,Peaceful Warrior (2006),Drama
6212,45517,Cars (2006),Animation|Children|Comedy
6213,45635,"Notorious Bettie Page, The (2005)",Drama
6214,45648,Game 6 (2005),Comedy|Drama
6215,45658,On a Clear Day (2005),Drama
6216,45662,"Omen, The (2006)",Horror|Thriller
6217,45666,Nacho Libre (2006),Comedy
6218,45668,"Lake House, The (2006)",Drama|Fantasy|Romance
6219,45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
6220,45720,"Devil Wears Prada, The (2006)",Comedy|Drama
6221,45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
6222,45726,"You, Me and Dupree (2006)",Comedy
6223,45728,Clerks II (2006),Comedy
6224,45730,Lady in the Water (2006),Drama|Fantasy|Mystery
6225,45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
6226,45880,Marie Antoinette (2006),Drama|Romance
6227,45928,Who Killed the Electric Car? (2006),Documentary
6228,45950,"Inconvenient Truth, An (2006)",Documentary
6229,45969,Career Opportunities (1991),Comedy|Romance
6230,46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
6231,46105,I Am a Sex Addict (2005),Comedy|Documentary|Romance
6232,46231,Stoned (2005),Drama
6233,46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
6234,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
6235,46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
6236,46347,Metal: A Headbanger's Journey (2005),Documentary
6237,46367,"Public Eye, The (1992)",Crime|Thriller
6238,46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
6239,46559,"Road to Guantanamo, The (2006)",Drama|War
6240,46572,Edmond (2005),Drama|Thriller
6241,46574,"OH in Ohio, The (2006)",Comedy
6242,46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
6243,46664,"Fallen Idol, The (1948)",Drama|Mystery|Thriller
6244,46723,Babel (2006),Drama|Thriller
6245,46772,Strangers with Candy (2005),Comedy
6246,46850,Wordplay (2006),Documentary
6247,46855,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War
6248,46862,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama
6249,46865,Little Man (2006),Comedy
6250,46948,Monster House (2006),Animation|Children|Fantasy|Mystery
6251,46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
6252,46967,Scoop (2006),Comedy|Fantasy|Mystery
6253,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
6254,46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
6255,46974,World Trade Center (2006),Drama
6256,46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
6257,47044,Miami Vice (2006),Action|Crime|Drama|Thriller
6258,47099,"Pursuit of Happyness, The (2006)",Drama
6259,47122,John Tucker Must Die (2006),Comedy|Romance
6260,47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
6261,47200,Crank (2006),Action|Thriller
6262,47202,"Secret Life of Words, The (2005)",Drama|Romance
6263,47254,Chaos (2005),Action|Crime|Drama|Thriller
6264,47261,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
6265,47382,Step Up (2006),Drama|Romance
6266,47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy
6267,47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
6268,47423,Half Nelson (2006),Drama
6269,47446,"Moustache, La (2005)",Drama|Mystery|Thriller
6270,47465,Tideland (2005),Drama|Fantasy|Thriller
6271,47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama
6272,47516,Material Girls (2006),Children|Comedy|Drama
6273,47518,Accepted (2006),Comedy
6274,47538,Crime Busters (1977),Action|Adventure|Comedy|Crime
6275,47566,Born to Kill (1947),Crime|Drama|Film-Noir
6276,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
6277,47629,The Queen (2006),Drama
6278,47640,Beerfest (2006),Comedy
6279,47644,Invincible (2006),Drama
6280,47646,Idlewild (2006),Crime|Drama|Musical
6281,47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy
6282,47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance
6283,47736,"Chump at Oxford, A (1940)",Comedy
6284,47774,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy
6285,47793,"Puffy Chair, The (2006)",Drama|Romance
6286,47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller
6287,47894,"Wind That Shakes the Barley, The (2006)",Drama|War
6288,47937,Severance (2006),Comedy|Horror|Thriller
6289,47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
6290,47952,"Covenant, The (2006)",Action|Horror|Thriller
6291,47970,"Last Kiss, The (2006)",Comedy|Drama
6292,47978,SherryBaby (2006),Drama
6293,47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
6294,47999,Jesus Camp (2006),Documentary|Drama
6295,48001,"Bow, The (Hwal) (2005)",Drama|Romance
6296,48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War
6297,48043,"Fountain, The (2006)",Drama|Fantasy|Romance
6298,48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy
6299,48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
6300,48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
6301,48150,"Woods, The (2006)",Horror
6302,48161,Gridiron Gang (2006),Drama
6303,48214,Land of Plenty (Angst and Alienation in America) (2004),Drama
6304,48262,"Bridge, The (2006)",Documentary
6305,48304,Apocalypto (2006),Adventure|Drama|Thriller
6306,48319,Flyboys (2006),Action|Adventure|Drama|War
6307,48322,Jackass Number Two (2006),Comedy|Documentary
6308,48326,All the King's Men (2006),Drama
6309,48342,Conversations with Other Women (2005),Comedy|Drama|Romance
6310,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
6311,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
6312,48412,"Guardian, The (2006)",Action|Adventure|Drama
6313,48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
6314,48416,School for Scoundrels (2006),Comedy|Crime
6315,48516,"Departed, The (2006)",Crime|Drama|Thriller
6316,48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
6317,48520,Employee of the Month (2006),Comedy
6318,48560,Running With Scissors (2006),Comedy|Drama
6319,48593,Man of the Year (2006),Comedy|Thriller
6320,48596,"Marine, The (2006)",Action|Drama|Thriller
6321,48598,Infamous (2006),Drama
6322,48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance
6323,48649,Chapayev (1934),Drama|War
6324,48678,Feast (2005),Action|Comedy|Horror|Thriller
6325,48696,Little Children (2006),Drama|Romance
6326,48698,Deliver Us from Evil (2006),Documentary
6327,48738,"Last King of Scotland, The (2006)",Drama|Thriller
6328,48741,"U.S. vs. John Lennon, The (2006)",Documentary
6329,48744,Shortbus (2006),Comedy|Drama|Romance
6330,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
6331,48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
6332,48783,Flags of Our Fathers (2006),Drama|War
6333,48872,13 Tzameti (2005),Film-Noir|Thriller
6334,48877,Saw III (2006),Crime|Horror|Thriller
6335,48879,Catch a Fire (2006),Drama|Thriller
6336,48883,Death of a President (2006),Crime|Drama|Mystery|Thriller
6337,48982,Flushed Away (2006),Animation|Comedy
6338,48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
6339,49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
6340,49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi
6341,49130,"Good Year, A (2006)",Comedy|Drama|Romance
6342,49132,Shut Up & Sing (2006),Documentary
6343,49220,For Your Consideration (2006),Comedy
6344,49263,Fuck (2005),Comedy|Documentary
6345,49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War
6346,49272,Casino Royale (2006),Action|Adventure|Thriller
6347,49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
6348,49276,Let's Go to Prison (2006),Comedy
6349,49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
6350,49280,Bobby (2006),Drama
6351,49284,10 Items or Less (2006),Comedy|Drama|Romance
6352,49286,"Holiday, The (2006)",Comedy|Romance
6353,49314,Harsh Times (2006),Action|Crime|Drama
6354,49347,Fast Food Nation (2006),Drama
6355,49389,The Great Train Robbery (1903),Crime|Western
6356,49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
6357,49524,"Nativity Story, The (2006)",Drama
6358,49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
6359,49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
6360,49649,Eragon (2006),Action|Adventure|Fantasy
6361,49651,Rocky Balboa (2006),Action|Drama
6362,49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
6363,49688,"Dam Busters, The (1955)",Action|Drama|War
6364,49735,Another Gay Movie (2006),Comedy
6365,49772,"Painted Veil, The (2006)",Drama|Romance
6366,49793,We Are Marshall (2006),Drama
6367,49822,"Good Shepherd, The (2006)",Drama|Thriller
6368,49824,Dreamgirls (2006),Drama|Musical
6369,49910,Freedom Writers (2007),Drama
6370,49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary
6371,49932,Inland Empire (2006),Drama|Mystery|Thriller
6372,49957,"History Boys, The (2006)",Comedy|Drama
6373,49961,Notes on a Scandal (2006),Drama
6374,50003,DOA: Dead or Alive (2006),Action|Adventure
6375,50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
6376,50064,"Good German, The (2006)",Drama|Mystery|Thriller
6377,50068,Letters from Iwo Jima (2006),Drama|War
6378,50147,Black Christmas (2006),Action|Horror|Thriller
6379,50158,Stomp the Yard (2007),Drama|Musical
6380,50160,Miss Potter (2006),Drama
6381,50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
6382,50274,Venus (2006),Drama|Romance
6383,50354,The Return of Don Camillo (1953),Comedy
6384,50356,The Little World of Don Camillo (1952),Comedy
6385,50440,Primeval (2007),Horror|Thriller
6386,50442,Alpha Dog (2007),Crime|Drama
6387,50445,"Hitcher, The (2007)",Action|Horror|Thriller
6388,50514,After the Wedding (Efter brylluppet) (2006),Drama
6389,50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy
6390,50610,Beer League (2006),Comedy
6391,50613,Dead Meat (2004),Horror
6392,50658,49 Up (2005),Documentary
6393,50685,Waitress (2007),Comedy|Drama|Romance
6394,50740,Seven Up! (1964),Documentary
6395,50792,Catch and Release (2006),Comedy|Drama|Romance
6396,50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller
6397,50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance
6398,50798,Epic Movie (2007),Adventure|Comedy
6399,50800,"Messengers, The (2007)",Drama|Horror|Thriller
6400,50802,Because I Said So (2007),Comedy|Drama|Romance
6401,50804,Hannibal Rising (2007),Drama|Horror|Thriller
6402,50806,Norbit (2007),Comedy|Romance
6403,50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
6404,50851,Cocaine Cowboys (2006),Documentary
6405,50872,Ratatouille (2007),Animation|Children|Drama
6406,50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance
6407,50923,"Astronaut Farmer, The (2007)",Drama
6408,50942,"Wake Up, Ron Burgundy (2004)",Comedy
6409,50954,It's a Boy Girl Thing (2006),Comedy|Romance
6410,50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy
6411,51024,The Odyssey (1997),Adventure|Drama|Fantasy
6412,51037,Unknown (2006),Drama|Mystery|Thriller
6413,51077,Ghost Rider (2007),Action|Fantasy|Thriller
6414,51080,Breach (2007),Drama|Thriller
6415,51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance
6416,51084,Music and Lyrics (2007),Comedy|Romance
6417,51086,"Number 23, The (2007)",Drama|Mystery|Thriller
6418,51088,Reno 911!: Miami (2007),Comedy
6419,51091,Black Snake Moan (2006),Drama
6420,51167,My Father and My Son (Babam ve oglum) (2005),Drama
6421,51174,Factory Girl (2006),Drama
6422,51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
6423,51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance
6424,51357,Citizen X (1995),Crime|Drama|Thriller
6425,51412,Next (2007),Action|Sci-Fi|Thriller
6426,51471,Amazing Grace (2006),Drama|Romance
6427,51498,2001 Maniacs (2005),Comedy|Horror
6428,51540,Zodiac (2007),Crime|Drama|Thriller
6429,51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller
6430,51562,Babylon 5: The Gathering (1993),Sci-Fi
6431,51573,Meshes of the Afternoon (1943),Fantasy
6432,51575,Wild Hogs (2007),Adventure|Comedy
6433,51662,300 (2007),Action|Fantasy|War|IMAX
6434,51666,"Abandoned, The (2006)",Horror|Mystery|Thriller
6435,51694,Starter for 10 (2006),Drama|Romance
6436,51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi
6437,51705,Priceless (Hors de prix) (2006),Comedy|Romance
6438,51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
6439,51834,Becoming Jane (2007),Drama|Romance
6440,51884,"Namesake, The (2006)",Drama|Romance
6441,51903,I Think I Love My Wife (2007),Comedy|Drama|Romance
6442,51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller
6443,51927,Dead Silence (2007),Horror|Mystery|Thriller
6444,51931,Reign Over Me (2007),Drama
6445,51933,Pride (2007),Drama
6446,51935,Shooter (2007),Action|Drama|Thriller
6447,51937,"Hills Have Eyes II, The (2007)",Horror|Thriller
6448,51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy
6449,52042,Black Book (Zwartboek) (2006),Drama|Thriller|War
6450,52241,"Lookout, The (2007)",Crime|Drama|Thriller
6451,52245,Blades of Glory (2007),Comedy|Romance
6452,52279,Are We Done Yet? (2007),Comedy
6453,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
6454,52283,"Reaping, The (2007)",Horror|Thriller
6455,52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
6456,52299,American Hardcore (2006),Documentary
6457,52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
6458,52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
6459,52375,"Hoax, The (2007)",Crime|Drama
6460,52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
6461,52458,Disturbia (2007),Drama|Thriller
